playerId,player,position,declinedPenalties,draftSeason,eligibleSeason,franchiseId,gradesOffense,gradesOffensePenalty,gradesPassBlock,gradesRunBlock,jerseyNumber,penalties,playerGameCount,snapCountsPass,snapCountsPassBlock,snapCountsPassRoute,snapCountsRun,snapCountsRunBlock,snapCountsTotal,snapCountsTotalPass,snapCountsTotalRun,team,teamName,gradesHandsFumble,gradesPassRoute,gradesPass,gradesRun
192497,Monte Gillman,WR,0,,2029,232,57.6,65.3,,60,00,0,1,0,0,1,0,1,2,1,1,MONTANA,MONTANA,,59.2,,
192499,Matt Hilden,C,0,,2029,232,60,63.5,,60,64,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,,
192500,Torin Jeske,T,0,,2029,232,60,63,,60,68,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,,
192510,Danny Sirmon,TE,0,,2029,232,59.9,64.8,,59.6,89,0,1,0,0,0,0,1,1,0,1,MONTANA,MONTANA,,,,
192518,Tyrell Campbell,HB,0,,2030,236,60,63.5,,60,33,0,1,0,0,0,0,1,1,0,1,MURRAY ST,MURRAY ST,,,,
192519,Conlee Crossno,LB,0,,2030,236,60,65,63.8,,D05,0,1,0,1,0,0,0,1,1,0,MURRAY ST,MURRAY ST,,,,
192529,Thomas O'Hara,P,0,,2029,236,55.3,70.3,,,S04,0,1,1,0,0,0,0,1,1,0,MURRAY ST,MURRAY ST,60.3,,54.4,
192532,Brody Phelps,T,0,,2029,236,43.5,72.1,21.3,49.3,58,1,1,0,12,0,0,6,18,12,6,MURRAY ST,MURRAY ST,,,,
192535,Huseyin Simsir,TE,0,,2029,236,52.1,0,51.4,62.8,18,1,1,0,11,4,0,20,35,15,20,MURRAY ST,MURRAY ST,,55.9,,
192539,Jordan Washington,HB,0,,2028,236,62.9,73.3,,57.4,28,0,1,0,0,12,5,9,26,12,14,MURRAY ST,MURRAY ST,70.6,68.4,,57.4
192540,Baxter Wright,QB,0,,2029,236,68.9,71,,60,16,0,1,8,0,0,1,4,13,8,5,MURRAY ST,MURRAY ST,66.2,,72.7,57.5
192541,Cameron Young,HB,0,,2028,132,68.7,69.8,,,27,0,1,0,0,3,4,0,7,3,4,CENT ARK,CENT ARK,68.6,57.6,,68.1
192544,Cohen Cook,S,0,,2030,240,79.5,60,,,D10,0,1,0,0,1,0,0,1,1,0,NEW HAMP,NEW HAMP,61,87.7,,
192551,Tyler Habersham-Agbemenu,G,0,,2031,240,60.2,79.1,72.3,56.9,61,1,1,0,36,0,0,35,71,36,35,NEW HAMP,NEW HAMP,,,,
192556,Ty Miles,G,0,,2029,240,61.3,69.5,70.4,59.8,72,0,1,0,2,0,0,5,7,2,5,NEW HAMP,NEW HAMP,,,,
192562,Matthew Sopp,LB,0,,2030,240,60,65,63.8,,D50,0,1,0,1,0,0,0,1,1,0,NEW HAMP,NEW HAMP,,,,
192574,Briggs Hughston,TE,0,,2029,255,61.9,72.7,,66.7,81,0,1,0,0,6,0,14,20,6,14,N IOWA,N IOWA,,53.9,,
192588,Parker Thomas,G,0,,2029,255,63.3,76.9,80.4,61,69,0,1,0,7,0,0,23,30,7,23,N IOWA,N IOWA,,,,
192607,Giovanny Alegria,G,0,,2028,301,60.6,77.9,82.3,57.3,74,0,1,0,18,0,0,29,47,18,29,STF AUSTIN,STF AUSTIN,,,,
192614,Trevanti Davis,G,0,,2029,301,63.3,73.5,74.8,62.3,70,0,1,0,2,0,0,10,12,2,10,STF AUSTIN,STF AUSTIN,,,,
192618,Jamiah Harvey,T,0,,2027,301,58.6,71.3,75.5,56.6,53,0,1,0,2,0,0,10,12,2,10,STF AUSTIN,STF AUSTIN,,,,
192626,Cannon Lemberg,WR,0,,2029,301,59,70.8,,60.3,83,0,1,0,0,1,0,6,7,1,6,STF AUSTIN,STF AUSTIN,,59.6,,
192632,Nicholas Perez,G,0,,2029,301,48.2,0,56.1,56,64,1,1,0,6,0,0,15,21,6,15,STF AUSTIN,STF AUSTIN,,,,
192635,Stetson Sarratt,WR,0,,2029,301,55.9,75.2,,59.3,81,0,1,0,0,5,0,11,16,5,11,STF AUSTIN,STF AUSTIN,69.7,55.8,,
192636,Ta'Erik Tate,WR,0,,2028,301,45.8,0,,60.2,85,1,1,0,0,1,0,6,7,1,6,STF AUSTIN,STF AUSTIN,,59.6,,
192640,Amareus Walker,TE,0,,2028,301,70.4,71.9,,70.7,44,0,1,0,0,2,0,10,12,2,10,STF AUSTIN,STF AUSTIN,,57.7,,
192641,Clayton Wayland,WR,0,,2029,301,53.5,74.9,,61.2,21,0,1,0,0,14,0,14,28,14,14,STF AUSTIN,STF AUSTIN,,53.2,,
192642,Darren Wiancko,G,0,,2026,301,61.2,76.5,77.9,58.8,72,0,1,0,9,0,0,18,27,9,18,STF AUSTIN,STF AUSTIN,,,,
192663,Cole Millward,G,0,,2028,342,58.3,78.9,65.4,56.3,79,0,1,0,26,0,0,34,60,26,34,WEBER ST,WEBER ST,,,,
192668,Luke Sampson,G,0,,2028,342,58.4,77.4,36.4,60.9,78,0,1,0,19,0,0,16,35,19,16,WEBER ST,WEBER ST,,,,
192674,Mason York,WR,0,,2029,342,65.8,73.5,,56,80,0,1,0,0,7,0,10,17,7,10,WEBER ST,WEBER ST,64.1,65.9,,
192677,Raydrian Baltrip,WR,0,,2029,100,71.9,75.7,,59.9,14,0,1,0,0,22,1,18,41,22,19,ABILENE CH,ABILENE CH,67.7,72.3,,59.5
192679,Deonte Dean,HB,0,,2029,100,61.7,68.3,,,21,0,1,0,0,1,4,0,5,1,4,ABILENE CH,ABILENE CH,68.6,60,,61.4
192693,Cameron Vann,G,0,,2029,100,50,72.3,59,46,75,2,1,0,12,0,0,5,17,12,5,ABILENE CH,ABILENE CH,,,,
192696,Mark Banbury,C,0,,2029,123,72.3,78.6,86.7,65.8,65,0,1,0,36,0,0,16,52,36,16,BROWN,BROWN,,,,
192700,Matt Childs,HB,0,,2028,123,67.9,75.6,14.2,,02,0,1,1,2,25,17,0,45,28,17,BROWN,BROWN,75.9,67.3,77.1,65
192706,Trevor Foley,WR,0,,2029,123,78.5,76.9,,60.3,84,0,1,0,0,40,0,19,59,40,19,BROWN,BROWN,66.2,77.6,,
192708,Pearson Hill,WR,0,,2029,123,85.4,73.4,,60.9,16,0,1,0,0,16,0,5,21,16,5,BROWN,BROWN,64.1,82.8,,
192720,Beau Smith,T,0,,2029,123,34.3,76.1,1.4,56,75,0,1,0,39,0,0,16,55,39,16,BROWN,BROWN,,,,
192721,Marcus Sukkar,T,0,,2029,123,50.9,76.1,43.3,54.1,52,0,1,0,41,0,0,16,57,41,16,BROWN,BROWN,,,,
192737,Zyheem Collick,WR,0,,2029,124,67.2,0,,62,08,1,1,0,0,28,0,24,52,28,24,BRYANT,BRYANT,64.1,69,,
192762,Maximus Nosler,TE,0,,2029,124,67.6,73.7,67.7,69.1,88,0,1,0,1,1,0,5,7,2,5,BRYANT,BRYANT,,60,,
192771,Aden Smith,G,0,,2029,124,64.9,77.2,85.1,61.4,78,0,1,0,21,0,0,18,39,21,18,BRYANT,BRYANT,,,,
192780,Mikal Davis,QB,0,,2029,152,60,67.3,,60,19,0,1,0,0,0,0,2,2,0,2,DELWARE ST,DELWARE ST,,,,
192785,Amori Francis,G,0,,2029,152,54.6,78.8,87.3,48.1,50,0,1,0,30,0,0,33,63,30,33,DELWARE ST,DELWARE ST,,,,
192787,Damar Jackson,TE,0,,2029,152,46.2,72.8,64.4,48.1,84,0,1,0,1,3,0,19,23,4,19,DELWARE ST,DELWARE ST,,57.1,,
192791,Daniel Olalekan,T,0,,2028,152,47.3,76.5,55.1,45.1,58,0,1,0,30,0,0,33,63,30,33,DELWARE ST,DELWARE ST,,,,
192802,Rico Bond,WR,0,,2030,949,71.9,78.7,,59,01,0,1,0,0,32,0,28,60,32,28,LNDNWD,LNDNWD,66.7,72.1,,
192813,Gavin Hulet,T,0,,2027,949,70,77,74.4,66.2,56,0,1,0,33,0,0,32,65,33,32,LNDNWD,LNDNWD,,,,
192820,Legend Robinson,LB,0,,2027,949,60,60,,60,D32,0,1,0,0,0,0,1,1,0,1,LNDNWD,LNDNWD,,,,
192822,Andrew Swingle,T,0,,2029,949,67.3,78.7,70.2,66.3,59,0,1,0,33,0,0,32,65,33,32,LNDNWD,LNDNWD,,,,
192825,Mason Van Der Brink,LB,0,,2029,949,60,60,,60,D31,0,1,0,0,0,0,1,1,0,1,LNDNWD,LNDNWD,,,,
192836,Alex McClelland,QB,0,,2029,274,66.8,63.6,,,15,0,1,0,0,0,1,0,1,0,1,RHODE ISLD,RHODE ISLD,62.5,,,63.1
192838,Damon McMillian Jr.,G,0,,2029,274,57.7,78,41.5,59.1,75,0,1,0,27,0,0,24,51,27,24,RHODE ISLD,RHODE ISLD,,,,
192872,Yusef Sanogo-Kendrick,G,0,,2031,293,56.7,77.9,46.4,57.4,78,0,1,0,33,0,0,15,48,33,15,SE MO ST,SE MO ST,,,,
192873,Trent Shelton,WR,0,,2029,293,57.7,69.9,,60,27,0,1,0,0,2,0,2,4,2,2,SE MO ST,SE MO ST,,58.5,,
192879,Amiree Alexander,G,0,,2029,294,50.6,69.5,0,58.4,54,0,1,0,2,0,0,4,6,2,4,SE LA,SE LA,,,,
192887,Will Davidson,LS,0,,2029,294,60,60,,60,S26,0,1,0,0,0,0,1,1,0,1,SE LA,SE LA,,,,
192896,Isaiah Hayes,T,0,,2029,294,59.6,70.5,75.6,57.1,73,0,1,0,4,0,0,7,11,4,7,SE LA,SE LA,,,,
192898,Jack Hunter,P,0,,2028,294,70.8,60,,,S46,0,1,0,0,0,1,0,1,0,1,SE LA,SE LA,62.5,,,62.7
192899,Dkhai Joseph,WR,0,,2029,294,54.4,72.3,,60.5,81,0,1,0,0,9,0,5,14,9,5,SE LA,SE LA,,54.8,,
192903,Beau Perez,TE,0,,2029,294,71.4,68,69.3,69.8,42,0,1,0,2,0,0,3,5,2,3,SE LA,SE LA,,,,
192909,Adyn Wilkinson,TE,0,,2029,294,48.3,71.4,67.9,48.2,85,0,1,0,1,1,0,11,13,2,11,SE LA,SE LA,,60,,
192913,Athean Renfro Jr.,HB,0,,2028,313,78.5,73.8,77.7,,28,0,1,0,5,6,19,0,30,11,19,TEXAS STHN,TEXAS STHN,76.5,56.3,,76.1
192925,Demari Davis,WR,0,,2026,345,65.5,78.7,,63.8,03,0,1,0,0,40,0,30,70,40,30,W ILLINOIS,W ILLINOIS,65,64.9,,
192930,Tristin Duncan,WR,0,,2026,345,47.7,79.5,,48.6,09,0,1,0,0,41,0,30,71,41,30,W ILLINOIS,W ILLINOIS,62.9,48.6,,
192939,Aric Johnson,WR,0,,2029,345,55.4,70.4,,57.7,23,0,1,0,0,3,0,2,5,3,2,W ILLINOIS,W ILLINOIS,,57.9,,
192977,Messiah Johnson,T,0,,2030,186,55.9,74.3,65.7,53.4,71,0,1,0,12,0,0,24,36,12,24,IDAHO ST,IDAHO ST,,,,
192990,Carson Sudbury,HB,0,,2030,186,71.3,70.8,71.3,60,06,0,1,0,2,3,1,1,7,5,2,IDAHO ST,IDAHO ST,65.3,87.8,,57.3
192996,Kenneth Antoine,HB,0,,2029,213,32.9,70.2,74.6,60,34,0,1,0,1,1,2,2,6,2,4,MARIST,MARIST,10.2,59.9,,41.9
192997,Joey Bemis,TE,0,,2029,213,59.7,66.5,65.1,58.9,87,0,1,0,1,0,0,2,3,1,2,MARIST,MARIST,,,,
193001,Jeremy Decaro,WR,0,,2029,213,54.8,71,,60.1,26,0,1,0,0,6,0,5,11,6,5,MARIST,MARIST,71.3,55.3,,
193007,Lucas Hunter,TE,0,,2029,213,57.1,72.8,65.1,55.5,89,0,1,0,1,0,0,8,9,1,8,MARIST,MARIST,61.9,,,
193011,Lance Martinez,WR,0,,2029,213,66.9,75.4,,61.8,07,0,1,0,0,13,0,13,26,13,13,MARIST,MARIST,62.9,66,,
193015,Jack Melore,WR,0,,2029,213,65.4,74.1,,61.8,01,0,1,0,0,8,0,12,20,8,12,MARIST,MARIST,,64.5,,
193023,Wyatt Rubinoff,LS,0,,2029,240,60,60,63.8,,S46,0,1,0,1,0,0,0,1,1,0,NEW HAMP,NEW HAMP,,,,
193028,Steve Brown,TE,0,,2029,309,54.7,69.3,,60.2,15,0,1,0,0,4,0,3,7,4,3,TENN TECH,TENN TECH,,55.6,,
193037,Gabriel Hecht,G,0,,2027,309,59.7,70.1,,59.5,79,0,1,0,0,0,0,5,5,0,5,TENN TECH,TENN TECH,,,,
193069,JaiSean McMillian,HB,0,,2028,1139,61.2,65.5,72.7,,22,0,1,0,1,1,1,0,3,2,1,TXAMEA,TXAMEA,64.3,65.8,,59.6
193114,Xavier Phipps,TE,0,,2029,313,56.9,72.1,,58.6,81,0,1,0,0,5,0,5,10,5,5,TEXAS STHN,TEXAS STHN,61,57.4,,
193131,Montez Green,WR,0,,2027,234,62.8,75.8,,61.2,04,0,1,0,0,29,0,10,39,29,10,MOREHEAD,MOREHEAD,65,62.3,,
193254,Ziah Barry,ED,0,,2029,106,60,63.3,,60,D95,0,1,0,0,0,0,1,1,0,1,ALBANY,ALBANY,,,,
193263,Tavahri Groves,WR,0,,2030,106,55.9,72.8,,60,83,0,1,0,0,5,0,2,7,5,2,ALBANY,ALBANY,,56.6,,
193274,Jojo Uga,HB,0,,2029,106,55.7,71,73.2,71.5,00,0,1,0,2,3,4,2,11,5,6,ALBANY,ALBANY,68.6,57.2,,51.5
193316,D'Avery Robinson,WR,0,,2030,112,63.5,0,,59.8,84,1,1,0,0,36,0,14,50,36,14,ARKAPB,ARKAPB,66.2,65.2,,
193317,Jeremiah Rodgers,T,0,,2026,112,66.5,76.9,65.1,65.2,61,0,1,0,50,0,0,20,70,50,20,ARKAPB,ARKAPB,,,,
193333,Verron Clarke,G,0,,2029,119,60,65.2,70.9,,75,0,1,0,1,0,0,0,1,1,0,BETH COOK,BETH COOK,,,,
193348,Javon Ross,WR,0,,2029,119,65.3,76.8,63.5,60.7,05,0,1,0,1,32,0,20,53,33,20,BETH COOK,BETH COOK,65.7,64.9,,
193351,Teko Shoats,T,0,,2029,119,50.5,12,65.4,48.8,50,1,1,0,37,0,0,23,60,37,23,BETH COOK,BETH COOK,,,,
193355,Kevin Washington Jr.,LB,0,,2030,345,60,60,63.8,,D04,0,1,0,1,0,0,0,1,1,0,W ILLINOIS,W ILLINOIS,,,,
193363,James Elliott,WR,0,,2029,148,62.8,72.1,,80.3,83,0,1,0,0,6,0,7,13,6,7,DARTMOUTH,DARTMOUTH,,56.3,,
193365,Ky'Dric Fisher,WR,0,,2029,148,51.3,75.6,,46.6,85,0,1,0,0,13,0,24,37,13,24,DARTMOUTH,DARTMOUTH,,53.8,,
193373,Kyle Meier,QB,0,,2029,148,60,67.8,64.2,60,17,0,1,0,1,0,0,3,4,1,3,DARTMOUTH,DARTMOUTH,,,,
193378,Luke Rives,WR,0,,2028,148,68.3,75.5,,61.3,14,0,1,0,0,6,0,11,17,6,11,DARTMOUTH,DARTMOUTH,61,67.3,,
193379,Kristian Strong,TE,0,,2029,148,59.6,67.7,64.2,60,88,0,1,0,1,1,0,3,5,2,3,DARTMOUTH,DARTMOUTH,,59.3,,
193380,Julian Sutton,G,0,,2029,148,55.2,75.3,26,57.3,60,0,1,0,6,0,0,11,17,6,11,DARTMOUTH,DARTMOUTH,,,,
193385,BJ Atkins,WR,0,,2029,271,52.4,76,,61.1,06,0,1,0,0,22,0,16,38,22,16,PRESBYTERN,PRESBYTERN,65.1,52.3,,
193391,Ellington Brooks-Lytle,T,0,,2029,271,60,64.1,70.3,,69,0,1,0,1,0,0,0,1,1,0,PRESBYTERN,PRESBYTERN,,,,
193413,Justin Montgomery,HB,0,,2029,271,65.1,72.4,,60,25,0,1,0,0,4,14,2,20,4,16,PRESBYTERN,PRESBYTERN,74.8,56.9,,64.6
193420,Chris Vickerson,TE,0,,2030,271,53.3,68.1,,56.2,15,0,1,0,0,2,0,2,4,2,2,PRESBYTERN,PRESBYTERN,,56.4,,
193727,Franck Pierre,WR,1,,2027,104,50.2,0,,60,02,1,1,0,0,14,0,5,19,14,5,ALAB A&M,ALAB A&M,61,54.8,,
194801,Manny Thompson,TE,0,,2027,105,53.7,69.7,,54.1,85,0,1,0,0,1,0,6,7,1,6,ALABAMA ST,ALABAMA ST,,59.6,,
195647,EJ Pullins,G,0,,2027,112,54,80.1,78.3,51.2,78,2,1,0,50,0,0,20,70,50,20,ARKAPB,ARKAPB,,35.3,,
195790,Elijah Collins,G,0,,2029,344,61.6,80,69.4,57.5,74,0,1,0,64,0,0,26,90,64,26,W CAROLINA,W CAROLINA,,,,
196317,Tre' Holloway,WR,0,,2027,309,68,78.1,,59.5,01,0,1,0,0,30,1,26,57,30,27,TENN TECH,TENN TECH,71.6,69.1,,57.9
196449,PJ McDonald,T,0,,2028,228,60,64.3,,60,75,0,1,0,0,0,0,1,1,0,1,MS VLY ST,MS VLY ST,,,,
196453,Mekhi Norris,WR,0,,2027,228,53.1,76.7,,59.8,87,0,1,0,0,28,0,9,37,28,9,MS VLY ST,MS VLY ST,62.9,53.3,,
196456,Nate Rembert,WR,0,,2027,194,77.2,76.3,,58.1,03,0,1,0,0,21,0,28,49,21,28,JACKSON ST,JACKSON ST,70.8,77.4,,
196479,Peter Fiumara,G,0,,2029,1470,47.1,79.3,21.6,51.7,71,0,1,0,40,0,0,18,58,40,18,STHLSK,STHLSK,,,,
196488,Jelani Lomotey,T,0,,2029,1470,55.7,68.8,31.2,59.9,74,0,1,0,4,0,0,2,6,4,2,STHLSK,STHLSK,,,,
196512,Malachi Townsend,WR,0,,2028,302,50.8,77.9,,60,80,0,1,0,0,27,0,28,55,27,28,STETSON,STETSON,,50.2,,
196747,Jason Gabriel,HB,0,,2029,297,60.8,67.9,74.9,,25,0,1,0,3,1,0,0,4,4,0,SOUTHERN U,SOUTHERN U,,60,,
196748,Chris Garcia,G,0,,2026,297,63.2,73.6,79.9,60,65,0,1,0,11,0,0,1,12,11,1,SOUTHERN U,SOUTHERN U,,,,
196758,Damien Knighten,WR,0,,2028,297,55.1,70.4,,60,88,0,1,0,0,6,0,1,7,6,1,SOUTHERN U,SOUTHERN U,69.7,55.9,,
196761,Jeron Lewis,T,0,,2027,297,59.2,18.1,56.6,65.6,68,1,1,0,41,0,0,23,64,41,23,SOUTHERN U,SOUTHERN U,,,,
196767,Barry Remo,HB,0,,2028,297,68.4,74.1,79.3,60,35,0,1,0,8,6,8,1,23,14,9,SOUTHERN U,SOUTHERN U,71.9,56.3,,67.3
196768,Antonio Sanders,G,0,,2027,297,55.1,79,87.3,44.7,77,0,1,0,41,0,0,23,64,41,23,SOUTHERN U,SOUTHERN U,,,,
196860,Sione Tai,T,0,,2026,298,65.9,76.4,68.9,63.1,58,0,1,0,23,0,0,37,60,23,37,SO UTAH,SO UTAH,,,,
196865,Cameran Rogers,G,0,,2029,107,58.8,0,52.6,62.9,67,1,1,0,31,0,0,33,64,31,33,ALCORN ST,ALCORN ST,,,,
196868,Abe Diallo,T,0,,2029,107,62.8,77.2,85.7,54.4,70,0,1,0,32,0,0,34,66,32,34,ALCORN ST,ALCORN ST,,,,
196884,Joe Johnson,T,0,,2028,290,56.3,69.6,,55.8,74,0,1,0,0,0,0,8,8,0,8,SCAR STATE,SCAR STATE,,,,
196893,Roger Smith,G,0,,2028,290,68.3,0,85.4,71.3,73,1,1,0,26,0,0,20,46,26,20,SCAR STATE,SCAR STATE,,,,
196894,Nick Sowell,WR,0,,2029,290,61,73.8,,42.5,09,1,1,0,0,12,0,3,15,12,3,SCAR STATE,SCAR STATE,62.9,63.6,,
196896,Darius Thompson,WR,0,,2028,290,60.5,75.1,,75.2,18,0,1,0,0,6,0,16,22,6,16,SCAR STATE,SCAR STATE,,55.5,,
196905,Chief Montalvo,WR,0,,2029,142,53.3,72.5,,60,82,0,1,0,0,7,0,2,9,7,2,COLGATE,COLGATE,,54.2,,
197019,KJ Cooper,QB,0,,2027,313,64.5,77.6,,60,10,0,1,44,0,0,3,36,83,44,39,TEXAS STHN,TEXAS STHN,37.3,,59.2,67.7
197024,Nicholas Howard,WR,0,,2027,177,58.1,73.8,,62.3,88,0,1,0,0,3,0,11,14,3,11,GRAMBLING,GRAMBLING,,57.4,,
197041,Jayden Colvin,C,0,,2027,131,58,79.3,81.8,53.1,57,0,1,0,34,0,0,30,64,34,30,CAMPBELL,CAMPBELL,,,,
197063,Randall King,WR,0,,2029,131,67,79.9,,62.5,00,0,1,0,0,32,0,29,61,32,29,CAMPBELL,CAMPBELL,66,66.3,,
197155,Max Sepulveda,C,0,,2026,106,49.4,79.5,45.4,50.9,75,1,1,0,36,0,0,30,66,36,30,ALBANY,ALBANY,,,,
197227,Malachi Jackson,WR,0,,2029,297,59.2,79.8,,62.5,18,0,1,0,0,36,0,22,58,36,22,SOUTHERN U,SOUTHERN U,62.9,58.7,,
197304,Cadavius Gary,C,0,,2027,977,56.5,0,50.2,68.9,55,2,1,0,36,0,0,18,54,36,18,MERCYHURST,MERCYHURST,,,,
197513,Adrian Lopez,G,0,,2030,234,65.4,79.6,87,59.9,70,0,1,0,38,0,0,22,60,38,22,MOREHEAD,MOREHEAD,,,,
197515,Tru Tanner,WR,0,,2027,1285,56.1,70.9,,60,09,0,1,0,0,7,0,1,8,7,1,UTAHTC,UTAHTC,61,56.6,,
197519,Kordell Rodgers,TE,0,,2029,313,79.9,76.9,,49,08,0,1,0,0,24,0,18,42,24,18,TEXAS STHN,TEXAS STHN,66.2,89.6,,
197564,DJ Stevenson,QB,0,,2026,112,73.2,63.6,,,18,0,1,1,0,0,0,0,1,1,0,ARKAPB,ARKAPB,60.3,,72.6,
197584,Tyler Bonkowski,TE,0,,2030,204,59.3,69.3,,58.8,87,0,1,0,0,0,0,3,3,0,3,LAMAR,LAMAR,,,,
197711,Braden Cain,T,0,,2029,313,76.9,78.1,68.3,77.3,71,1,1,0,45,0,0,40,85,45,40,TEXAS STHN,TEXAS STHN,,,,
197712,JJ Cowan,HB,0,,2029,131,78.3,73.7,71.7,67.1,05,0,1,0,2,12,12,5,31,14,17,CAMPBELL,CAMPBELL,74.1,69.9,,76.5
197725,Arthur Avila,C,0,,2028,217,69,0,72,73.2,70,2,1,0,17,0,0,33,50,17,33,MCNEESE,MCNEESE,,,,
197727,Noah Okoye,G,0,,2029,246,63.4,0,87.3,63.6,76,1,1,0,32,0,0,13,45,32,13,NC A&T,NC A&T,,,,
197741,Deng Deng,WR,0,,2029,249,56.8,68.8,,60,02,0,1,0,0,2,0,2,4,2,2,N DAKOTA,N DAKOTA,,57.8,,
197754,Keshon Singleton,WR,0,,2029,191,68.6,75.4,,58.1,17,0,1,0,0,23,0,6,29,23,6,INDIANA ST,INDIANA ST,66.2,68.1,,
197782,Ahmad Carwise,G,0,,2030,171,59.9,75.5,76.5,54.2,74,0,1,0,20,0,0,10,30,20,10,GARD-WEBB,GARD-WEBB,,,,
197823,David Sikpe,G,0,,2029,142,61.8,72,78.2,59.7,72,0,1,0,7,0,0,2,9,7,2,COLGATE,COLGATE,,,,
197833,Marcus Willis,WR,0,,2029,313,34.8,63.4,,,82,0,1,0,0,1,0,0,1,1,0,TEXAS STHN,TEXAS STHN,,44.5,,
197836,Cole Fulton,HB,0,,2028,142,60.5,69.3,,,28,0,1,0,0,8,2,0,10,8,2,COLGATE,COLGATE,65.5,55.8,,61.6
197856,Jamar Kaho Jr.,WR,0,,2028,107,81.8,73.6,,59.9,80,0,1,0,0,3,0,11,14,3,11,ALCORN ST,ALCORN ST,61,80.4,,
197877,Braden Lewis,HB,0,,2029,301,66.7,70.6,75.4,60,23,0,1,0,2,0,9,1,12,2,10,STF AUSTIN,STF AUSTIN,72.5,,,65
197881,Dominic Moe Werner,T,0,,2028,142,63.4,70,77.1,59.4,61,0,1,0,7,0,0,2,9,7,2,COLGATE,COLGATE,,,,
197902,Zach Jones,WR,0,,2028,322,52,75.6,,42.7,03,0,1,0,0,11,0,9,20,11,9,UC DAVIS,UC DAVIS,65.1,55.6,,
198286,Blake Martin,C,0,,2026,219,60,68.8,75.5,,69,0,1,0,3,0,0,0,3,3,0,MERCER,MERCER,,,,
199557,Dylan Vickerson,WR,0,,2030,105,59.9,65.8,,59.7,12,0,1,0,0,0,0,2,2,0,2,ALABAMA ST,ALABAMA ST,,,,
200358,Kalvin Gilbert Jr.,WR,0,,2028,293,50.4,80.7,,60.5,21,0,1,0,0,49,0,15,64,49,15,SE MO ST,SE MO ST,65,50.4,,
200409,Jasiah Barron,WR,0,,2026,106,66.2,76.5,,59.7,04,0,1,0,0,18,0,13,31,18,13,ALBANY,ALBANY,64.1,65.8,,
200417,Luis Gastelum,G,0,,2029,106,56.4,79.9,59.3,54.2,59,0,1,0,36,0,0,30,66,36,30,ALBANY,ALBANY,,,,
200425,BJ Norman,WR,0,,2030,106,93,72.8,,59.6,10,0,1,0,0,7,1,3,11,7,4,ALBANY,ALBANY,68.8,88.1,,67.9
200433,Jordan Towns,T,0,,2028,107,60,66.1,,59.7,56,0,1,0,0,0,0,2,2,0,2,ALCORN ST,ALCORN ST,,,,
200439,Dedrick Borden,TE,0,,2027,107,56.3,67.5,,55.8,84,0,1,0,0,0,0,4,4,0,4,ALCORN ST,ALCORN ST,,,,
200446,Kriston Edwards,C,0,,2030,107,59.4,69.6,,59,66,0,1,0,0,0,0,4,4,0,4,ALCORN ST,ALCORN ST,,,,
200455,Juan Magee,G,0,,2026,107,59.2,69.4,,59.1,75,0,1,0,0,0,0,4,4,0,4,ALCORN ST,ALCORN ST,,,,
200471,Cheikh Sall,T,0,,2030,107,59.2,68.3,,58.9,65,0,1,0,0,0,0,5,5,0,5,ALCORN ST,ALCORN ST,,,,
200491,Kamari Maxwell,WR,1,,2030,116,55.8,0,,59.7,12,1,1,0,0,17,0,19,36,17,19,AUSTINPEAY,AUSTINPEAY,61,58.9,,
200501,Stratton Smith,C,0,,2027,116,60.4,70.1,74.6,59.5,62,0,1,0,2,0,0,3,5,2,3,AUSTINPEAY,AUSTINPEAY,,,,
200502,Kenneth Smith Jr.,T,0,,2027,116,55.4,72.2,53.5,55.4,55,0,1,0,8,0,0,10,18,8,10,AUSTINPEAY,AUSTINPEAY,,,,
200521,Shamar Fowles,WR,0,,2030,124,57.1,69.9,,60,14,0,1,0,0,2,0,1,3,2,1,BRYANT,BRYANT,,58.1,,
200550,Charlie Adams,T,0,,2029,129,50.1,0,78.6,56.5,70,1,1,0,7,0,0,7,14,7,7,CAL POLY,CAL POLY,,,,
200551,Reese Brooks,TE,0,,2030,129,58.7,68.6,,60,88,0,1,0,0,1,0,1,2,1,1,CAL POLY,CAL POLY,,59.2,,
200563,Matthew Mena,T,0,,2028,129,66.8,74.2,83.3,61,72,0,1,0,14,0,0,15,29,14,15,CAL POLY,CAL POLY,,,,
200579,Brady Ambrose,TE,0,,2030,131,85.8,70,65.3,70.3,88,0,1,0,1,3,0,9,13,4,9,CAMPBELL,CAMPBELL,61,83.7,,
200593,Trayjen Llanas-Wilcox,WR,0,,2028,131,62.2,74.4,,58.5,16,0,1,0,0,20,0,14,34,20,14,CAMPBELL,CAMPBELL,66.6,62.2,,
200604,Senon Chapple,C,0,,2028,132,69.5,79.4,78.3,65,52,0,1,0,37,0,0,28,65,37,28,CENT ARK,CENT ARK,,,,
200605,Ty Durham,WR,0,,2029,132,64.5,76.4,,46.9,07,0,1,0,0,36,0,20,56,36,20,CENT ARK,CENT ARK,66.9,66.2,,
200612,Tyrell Pollard,WR,0,,2028,132,58.8,78.3,,60.1,11,0,1,0,0,33,0,21,54,33,21,CENT ARK,CENT ARK,62.9,58.6,,
